"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"L05000003755","VELASQUEZ & COLINDRES CARPENTRY, LLC            ","A","FLAL","           501 N GOMEZ AVE                           ","                                          ","TAMPA                       ","FL","33609     ","US","01052005"
"P05000006295","FIVE STAR PUBLISHING SERVICE, INC.              ","A","DOMP","           901 S.E. 7TH CT.                          ","                                          ","DEERFIELD BEACH             ","FL","33441     ","  ","01122005"
"L05000003765","INTELL INVESTMENT PARTNERS, LLC                 ","A","FLAL","           7467 ROEBELENII BLVD.                     ","                                          ","SARASOTA                    ","FL","34239     ","US","01122005"
"L05000003775","CARVALHO ENTERPRISES, LLC                       ","A","FLAL","           1905 BRISTOL AVE                          ","                                          ","TAMPA                       ","FL","33606     ","  ","01122005"
"L05000003785","SECURE DATACOM, LLC                             ","A","FLAL","           12404 SW 1 STREET                         ","                                          ","CORAL SPRINGS               ","FL","33071     ","US","01122005"
"L05000003795","HANDYMAN MIKE MIZE, LLC.                        ","A","FLAL","           P.O. BOX 46                               ","                                          ","KEYSTONE HEIGHTS            ","FL","32656     ","  ","01052005"
"L05000003805","MIRACLE MANUFACTURING LLC                       ","A","FLAL","           1012 MILLER DRIVE                         ","                                          ","ALTAMONTE SPRINGS           ","FL","32701     ","  ","01072005"
"L05000003815","GARDNER RENTALS, LLC                            ","A","FLAL","           939 ALEXANDER AVENUE                      ","                                          ","PORT ORANGE                 ","FL","32129     ","  ","01132005"
"L05000003835","BLUE COAST CARPENTRY, LLC                       ","A","FLAL","           4260 SE COVE LAKE CIR.                    ","204                                       ","STUART                      ","FL","34997     ","US","01122005"
"L05000003845","EXPANDED VISION MARKETING, LLC                  ","A","FLAL","           48 HICKORY LOOP WAY                       ","                                          ","OCALA                       ","FL","34472     ","US","01112005"
"P05000006305","SIGNS OF REILLY, INC.                           ","A","DOMP","           C/O 1061 S CYPRESS ROAD                   ","                                          ","POMPANO BEACH               ","FL","33060     ","  ","01122005"
"L05000003855","LOCALCARSONLINE.COM LLC                         ","A","FLAL","           14601 SW 88 ST                            ","K405                                      ","MIAMI                       ","FL","33186     ","US","01132005"
"L05000003865","ALWAYS BUY CIGARETTES, LLC                      ","A","FLAL","           3110 NE 1ST AVENUE,                       ","APT#1                                     ","POMPANO BEACH               ","FL","33064     ","  ","01082005"
"L05000003875","L&L CHEMSULTANTS, LLC                           ","A","FLAL","           PO BOX 410                                ","10831 BRAY ROAD                           ","ELKINS                      ","AR","72727     ","  ","01132005"
"N05000000395","OFFSHORE RACE FOR RECOVERY, INC.                ","A","DOMN","P          14070 MCGREGOR BLVD                       ","                                          ","FT MYERS                    ","FL","33919     ","  ","01122005"
"P05000006315","A & A ACRYLIC DECKING & CLEANING, INC.          ","A","DOMP","           11544 CAPTIVA KAY DR                      ","                                          ","RIVERVIEW                   ","FL","33569     ","  ","01122005"
"P05000006325","PALMETTO HOMES ENGINEERING, CORPORATION         ","A","DOMP","           153 NE 97 ST                              ","                                          ","MIAMI SHORES                ","FL","33138     ","  ","01122005"
"L05000003885","LOGAN TITLE, LLC                                ","A","FLAL","           744 E. BURGESS ROAD, SUITE E104           ","                                          ","PENSACOLA                   ","FL","32504-6361","  ","01122005"
"P05000006335","TONY ROJAS ENTERPRISES, INC                     ","A","DOMP","           10311 RADCLIFFE DRIVE                     ","                                          ","TAMPA                       ","FL","33626     ","  ","01122005"
"L05000003895","R.C.'S LAWN SERVICE, LLC                        ","A","FLAL","           3006 22ND AVENUE WEST                     ","                                          ","BRADENTON                   ","FL","34205     ","  ","01122005"
"L05000003825","THE WORKERS PHARMACY, LLC                       ","A","FLAL","           1825 PONCE DE LEON BLV.                   ","SUITE 456                                 ","CORAL GABLES                ","FL","33134     ","  ","01132005"
"P05000006345","OKEECHOBEE REGIONAL CANCER CENTER, INC.         ","A","DOMP","           301 NE 19TH DRIVE                         ","                                          ","OKEECHOBEE                  ","FL","34972     ","  ","01102005"
"P05000006355","DIVERSIFIED CAPITAL GROUP CO.                   ","A","DOMP","           16532 SW 97 ST                            ","                                          ","MIAMI                       ","FL","33196     ","  ","01052005"
"N05000000405","STULZ FOUNDATION, INC.                          ","A","DOMN","P          520 N ORLANDO AVENUE                      ","SUITE 37                                  ","WINTER PARK                 ","FL","32789     ","US","01172005"
"L05000003915","VERTICAL VILLAGE, L.L.C.                        ","A","FLAL","           888 SOUTHEAST THIRD AVENUE, SUITE #400    ","                                          ","FORT LAUDERDALE             ","FL","33316     ","  ","01122005"
"P05000006365","ALLEN GEZELMAN, INC.                            ","A","DOMP","           16502 HANNA RD                            ","                                          ","LUTZ                        ","FL","33549     ","  ","01122005"
"P05000006375","RUS. EXPORT-IMPORT, INC.                        ","A","DOMP","           12947 WATERFORD WOOD CIR SUITE 202        ","                                          ","ORLANDO                     ","FL","32828-6038","  ","01122005"
"P05000006385","METRO LOGISTICS, CORP                           ","A","DOMP","           498 N W 165TH STREET                      ","                                          ","MIAMI                       ","FL","33177     ","  ","01122005"
"P05000006395","TRITON CAPITAL II CORPORATION                   ","A","DOMP","           3111 N OCEAN BLVD                         ","                                          ","GULF STREAM                 ","FL","33483     ","  ","01132005"
"P05000006405","TAPROOT INTERNATIONAL,INC.                      ","A","DOMP","           432 N. PENINSULA DR.                      ","                                          ","DAYTONA BEACH               ","FL","32118     ","US","01122005"
"L05000003905","ROUTE 2 ORLANDO VILLA LLC                       ","A","FLAL","           26 FORE STREET                            ","                                          ","CHARD TA20 1PT UNITED KINGDO","  ","          ","OC","01122005"
"L05000003925","JOHN F. KEENAN, JR. COMPANY, LLC                ","A","FLAL","           150 N.E. 7TH STREET NO. 1                 ","                                          ","FT. LAUDERDALE              ","FL","33304     ","  ","01122005"
"P05000006415","ELM PROPERTIES, INC.                            ","A","DOMP","           3419 BELCHER DRIVE                        ","                                          ","TAMPA                       ","FL","33629     ","  ","01122005"
"L05000003935","JANET A ESCOFFERY PSYD LLC                      ","A","FLAL","           7800 S W 87 AVENUE, #B-250                ","                                          ","MIAMI                       ","FL","33173     ","  ","01122005"
"P05000006425","YENHE CORPORATION                               ","A","DOMP","           777 E. MERRITT ISLAND CSWY.               ","105                                       ","MERRITT ISLAND              ","FL","32952     ","  ","01122005"
"P05000006435","A 200 MANAGEMENT SERVICES, INC.                 ","A","DOMP","           20780 SW 244 ST                           ","                                          ","HOMESTEAD                   ","FL","33031     ","  ","01122005"
"L05000003945","SUN INVESTMENT GROUP LLC                        ","A","FLAL","           14581 WALSINGHAM ROAD                     ","                                          ","LARGO                       ","FL","33767     ","  ","01132005"
"M05000000195","POWER STATION, LLC                              ","A","FORL","           3838 GRANDVIEW DRIVE                      ","                                          ","BREA                        ","CA","92823     ","  ","01132005"
"P05000006445","FM PRINT MANAGEMENT INC                         ","A","DOMP","           1333 AMERICAN ELM DR                      ","                                          ","ALTAMONTE SPRINGS           ","FL","32714     ","  ","01152005"
"L05000003955","RIVERTOP INVESTMENTS, LLC                       ","A","FLAL","           1920 S. PALMETTO AVENUE, #205             ","                                          ","SOUTH DAYTONA               ","FL","32119     ","  ","01122005"
"P05000006455","CHARLES WILLIAM COMMANDER, JR., P.A.            ","A","DOMP","           2708 HIGHWAY 77                           ","                                          ","PANAMA CITY                 ","FL","32405     ","US","01122005"
"P05000006465","MCR DESIGNS INC.                                ","A","DOMP","           9185 PALOMINO DR.                         ","                                          ","LAKE WORTH                  ","FL","33463     ","  ","01122005"
"P05000006475","ALBELO WOODWORKING INC.                         ","A","DOMP","           2905 SPRING HILL COURT                    ","                                          ","ORLANDO                     ","FL","32808     ","  ","01102005"
"P05000006485","COPACETIC INTERNATIONAL, INC.                   ","A","DOMP","           3598 NW 27TH AVENUE                       ","                                          ","MIAMI                       ","FL","33142     ","  ","01122005"
"P05000006495","DADE & BROWARD PRODUCTIONS, INC.                ","A","DOMP","           4200 NW 16TH STREE                        ","SUITE 600-C                               ","LAUDERHILL                  ","FL","33313     ","US","01122005"
"P05000006505","PRENATAL IMPRESSIONS, INC.                      ","A","DOMP","           1843 VALLEYRIDGE LOOP                     ","                                          ","CLERMONT                    ","FL","34711     ","US","01122005"
"F05000000215","KROHN & MOSS, P.A.                              ","A","FORP","           5975 WEST SUNRISE BLVD., STE. 215         ","                                          ","SUNRSIE                     ","FL","33313     ","  ","01122005"
"P05000006535","ALL STAR AUTOMOTIVE & TRANSMISSION INC          ","A","DOMP","           PO BOX 16952                              ","                                          ","JACKSONVILLE                ","FL","32245     ","  ","01122005"
"P05000006545","SPIDER PRODUCTIONS INC                          ","A","DOMP","           5801 KUMQUAT CT                           ","                                          ","TAMPA                       ","FL","33625     ","  ","01132005"
"P05000006555","KALIMERA DESIGN COMPANY, INC.                   ","A","DOMP","           15525 VISTA VERDE DRIVE                   ","                                          ","MONTVERDE                   ","FL","34756     ","  ","01102005"
"L05000003965","D&A PAINTING SERVICES LLC                       ","A","FLAL","           3665 ESTATE RD                            ","                                          ","TALLAHASSEE                 ","FL","32305     ","  ","01132005"
"L05000003975","RLJ INVESTMENTS, LLC                            ","A","FLAL","           25 FOX VALLEY                             ","                                          ","ARNOLD                      ","MO","63010     ","  ","01122005"
"P05000006565","AMERICAN TRUCK SALES COMPANY                    ","A","DOMP","           921 SW 27 AVE                             ","SUITE 1A                                  ","MIAMI                       ","FL","33135     ","US","01102005"
"L05000003985","FLORIDA FUTURES LLC                             ","A","FLAL","           32502 CRYSTAL BREEZE LANE                 ","                                          ","LEESBURG                    ","FL","34788     ","  ","01062005"
"A05000000115","ATHCO CONSTRUCTION LIMITED PARTNERSHIP          ","A","DOML","P          3886 BRITTANY CIRCLE                      ","                                          ","BRIDGETOWN                  ","MO","63044     ","  ","01132005"
"P05000006575","J P MOBILITY INC                                ","A","DOMP","           13540 SW 128 STREET                       ","#203                                      ","MIAMI                       ","FL","33186     ","US","01122005"
"P05000006585","OAK TRACE PHASE II PROJECT, INC.                ","A","DOMP","           111  23RD AVENUE NORTH                    ","                                          ","ST. PETERSBURG              ","FL","33704     ","  ","01122005"
"P05000006595","PVJ REALTY, INC.                                ","A","DOMP","           7244 JACARANDA LANE                       ","                                          ","MIAMI LAKES                 ","FL","33014     ","  ","01132005"
"P05000006605","KLEVENS, P.A.                                   ","A","DOMP","           321 WEST DAVIE BOULEVARD                  ","                                          ","FORT LAUDERDALE             ","FL","33315     ","  ","01132005"
"P05000006615","EDUCATIONAL DATA SUPPORT, INC.                  ","A","DOMP","           422 SW 9TH STREET                         ","                                          ","BOCA RATON                  ","FL","33432     ","  ","01122005"
"P05000006515","SOS CLEANING SERVICES, INC                      ","A","DOMP","           2805 JUNCTION RD                          ","                                          ","ZELLWOOD                    ","FL","32798     ","  ","01122005"
"P05000006525","AUSLER, INC                                     ","A","DOMP","           P. O. BOX  6474                           ","                                          ","WEST PALM BEACH             ","FL","33405     ","US","01102005"
"P05000006625","W & N VENDING, INC.                             ","A","DOMP","           11108 N.W. 35 STREET                      ","                                          ","SUNRISE                     ","FL","33351     ","  ","01132005"
"P05000006635","ENTERPRISE CONNECTIONS UNLIMITED, INC.          ","A","DOMP","           6130 TURNBURY PARK DRIVE #8103            ","                                          ","SARASOTA                    ","FL","34243     ","  ","01122005"
"P05000006655","DEEP WOOD DEVELOPMENT, INC.                     ","A","DOMP","           P.O. BOX 490208                           ","                                          ","LEESBURG                    ","FL","34749-0208","  ","01122005"
"P05000006665","JETSCAPE LEASING, INC.                          ","A","DOMP","           10 S. NEW RIVER DR. EAST, STE. 200        ","                                          ","FT. LAUDERDALE              ","FL","33301     ","  ","01032005"
"P05000006685","TRIDENT UNIVERSAL, INC.                         ","A","DOMP","           18710 CHOPIN DRIVE                        ","                                          ","LUTZ                        ","FL","33558     ","  ","01122005"
"P05000006695","PINNACLE COMPUTING, INC.                        ","A","DOMP","           2859 SW 144TH PLACE                       ","                                          ","MIAMI                       ","FL","33175     ","  ","01122005"
"L05000004025","CATALINA FAZZANO, L.L.C.                        ","A","FLAL","           1745 EAGLE TRACE BLVD. EAST               ","                                          ","CORAL SPRINGS               ","FL","33071     ","  ","01132005"
"P05000006705","HAYNES OF BAY COUNTY, INC.                      ","A","DOMP","           4436 ASHLAND ROAD                         ","                                          ","PANAMA CITY                 ","FL","32405     ","  ","01122005"
"L05000003995","SEJARA SHELL COMPANY, LLC                       ","A","FLAL","           116 WEST MASHTA DRIVE                     ","                                          ","KEY BISCAYNE                ","FL","33149     ","  ","01062005"
"L05000004005","I.L.W. CONSULTING, LLC                          ","A","FLAL","           1965 FLOWER CIRCLE                        ","                                          ","KISSIMMEE                   ","FL","34744     ","  ","01132005"
"P05000006645","FLORIDA EXTERIOR ENTERPRISE, INC.               ","A","DOMP","           1801 BRANTLEY RD., STE. 703               ","                                          ","FT. MYERS                   ","FL","33907     ","  ","01122005"
"P05000006675","BAUREX TECH, INC.                               ","A","DOMP","           15020 ROCKY LEDGE DRIVE                   ","                                          ","TAMPA                       ","FL","33625     ","  ","01122005"
"N05000000415","ABC FINANCIAL GROUP GLOBAL OUTREACH PROGRAM, INC","A","DOMN","P          9200 BONITA BEACH ROAD                    ","UNIT 206                                  ","BONITA SPRINGS              ","FL","34135     ","  ","01122005"
"L05000004015","DAILEY CONSTRUCTION, LLC                        ","A","FLAL","           137 ROBIN HOOD DR.                        ","                                          ","DELAND                      ","FL","32724     ","  ","01032005"
"P05000006715","SJD, CORP.                                      ","A","DOMP","           7333 CORAL WAY                            ","                                          ","MIAMI                       ","FL","33155     ","  ","01122005"
"L05000004035","THE HOWSER KUSHLAN GROUP, LLC                   ","A","FLAL","           1619 LENOX AVE #7                         ","                                          ","MIAMI BEACH                 ","FL","33139     ","  ","01072005"
"P05000006725","TONY'S AIR CONDITIONING, INC.                   ","A","DOMP","           495 LOS CORTES LANE, APT. 106             ","                                          ","ORLANDO                     ","FL","32824     ","  ","01122005"
"L05000004045","HUNTLEY BROTHERS ROOFING LLC                    ","A","FLAL","           17616 NE 45 AVE RD                        ","                                          ","CITRA                       ","FL","32113     ","  ","01132005"
"P05000006735","J & J CARDONA CONSTRUSTION, INC                 ","A","DOMP","           990 NE 146TH ST                           ","                                          ","MIAMI                       ","FL","33161     ","  ","01122005"
"P05000006745","SCHNELL CORPORATION                             ","A","DOMP","           2806 4TH STREET                           ","                                          ","VERO BEACH                  ","FL","32968     ","  ","01122005"
"N05000000425","IGLESIA DE DIOS RESTAURACION IN KEY WEST, INC.  ","A","DOMN","P          3333 DUCK AVE - APT M202                  ","                                          ","KEY WEST                    ","FL","33040     ","  ","01122005"
"P05000006755","TOP GRADE FLOOR COVERING, INC.                  ","A","DOMP","           400 PENN AVENUE                           ","                                          ","FRUITLAND PARK              ","FL","34731     ","  ","01122005"
"P05000006765","CERTIFIED CONSTRUCTION, INC.                    ","A","DOMP","           PO BOX 1776                               ","                                          ","INVERNESS                   ","FL","34451     ","  ","01122005"
"L05000004055","DEI 3430, L.L.C.                                ","A","FLAL","           2804 DEL PRADO BLVD.                      ","SUITE 202                                 ","CAPE CORAL                  ","FL","33904     ","  ","01062005"
"P05000006775","TIMBERLANE FINANCIAL SERVICES, INC.             ","A","DOMP","           C/O TEMPLE H. DRUMMOND, ESQ.              ","6325 JACQUELINE ARBOR DRIVE               ","TEMPLE TERRACE              ","FL","33617     ","  ","01122005"
"F05000000225","PQ-FLA CORPORATION                              ","A","FORP","           P.O. BOX 840                              ","                                          ","VALLEY FORGE                ","PA","19482     ","  ","01132005"
"P05000006785","HARRY WARANCH INC.                              ","A","DOMP","           1040 PALM COAST PKWY STE B                ","                                          ","PALM COAST                  ","FL","32137     ","  ","01122005"
"L05000004065","E & J PROPERTIES OF FLORIDA, L.L.C.             ","A","FLAL","           229 N. COLLIER BOULEVARD                  ","                                          ","MARCO ISLAND                ","FL","34145     ","  ","01032005"
"P05000006795","GOLF MARKETING CONCEPTS, INC.                   ","A","DOMP","           13500 SUTTON PARK DRIVE SOUTH             ","SUITE 601-7                               ","JACKSONVILLE                ","FL","32224     ","  ","01122005"
"P05000006805","NATIONAL REALTY COMMERCIAL, INC.                ","A","DOMP","           1718 E 7TH AVE                            ","                                          ","TAMPA                       ","FL","33605     ","  ","01122005"
"P05000006815","WURTZEL CONSULTING, INC.                        ","A","DOMP","           5227 ESPANA AVE.                          ","                                          ","BOYNTON BEACH               ","FL","33437     ","  ","01122005"
"L05000004075","LS ASSOCIATES, LTD. CO.                         ","A","FLAL","           131 GOLF CLUB DRIVE                       ","                                          ","LONGWOOD                    ","FL","32779     ","  ","01132005"
"M05000000205","RON KENOLY PROPERTY MANAGEMENT, LLC             ","A","FORL","           PO BOX 2480                               ","                                          ","WINDERMERE                  ","FL","34786     ","  ","01132005"
"F05000000235","THE KONRAD FOUNDATION, INC.                     ","A","FORN","P          2801 S. DRIFTWOOD COURT                   ","                                          ","AVON PARK                   ","FL","33825     ","  ","01132005"
"P05000006825","SHADY VENT OF FLORIDA, INC.                     ","A","DOMP","           P. O. BOX 66                              ","                                          ","POWDER SPRINGS              ","GA","30127     ","  ","01122005"
"P05000006186","NAUTICA YATCH SERVICES, INC.                    ","A","DOMP","           2125 RIVER REACH DR                       ","APT 500                                   ","NAPLES                      ","FL","34104-6959","  ","01122005"
"P05000006196","USKA'S BEAUTY SALON, INC.                       ","A","DOMP","           6258 PRESIDENTIAL COURT STE 201           ","                                          ","FT MYERS                    ","FL","33919     ","  ","01122005"
"P05000006206","RICH DRAFTING SERVICES INC.                     ","A","DOMP","           938 SYLVIA DR.                            ","                                          ","DELTONA                     ","FL","32725     ","  ","01132005"
"P05000006216","ROOMS MART OF S.W. FLORIDA, INC.                ","A","DOMP","           4506 DEL PRADO BLVD                       ","                                          ","CAPE CORAL                  ","FL","33904     ","  ","01122005"
"P05000006226","THE HOME DESIGN GALLERY COLLECTION, INC.        ","A","DOMP","           PO BOX 476                                ","                                          ","FT LAUDERDALE               ","FL","33302     ","  ","01122005"
"P05000006236","THROWN OUT PICTURES, INC.                       ","A","DOMP","           12773 W FOREST HILL BLVD STE 1201         ","                                          ","WELLINGTON                  ","FL","33414     ","  ","01122005"
"N05000000386","CHISHOLM ESTATES HOMEOWNERS ASSOCIATION, INC.   ","A","DOMN","P          1180 SPRING CENTER SOUTH BLVD - STE 340   ","                                          ","ALTAMONTE SPRINGS           ","FL","32714     ","  ","01122005"
"L05000003646","KELVIN MCCARTA LLC                              ","A","FLAL","           750 STRICKLAND LANE                       ","                                          ","AUBURNDALE                  ","FL","33823     ","  ","01122005"
"P05000006246","HOME LOANS AND PROCESSING CENTER, CORP.         ","A","DOMP","           210 WEST 68TH ST # 213                    ","                                          ","HIALEAH                     ","FL","33014     ","  ","01122005"
"P05000006256","HIGH PERFORMANCE STUCCO CO.                     ","A","DOMP","           290 SALMON DR                             ","                                          ","PALM BAY                    ","FL","32905     ","  ","01122005"
"L05000003656","APARTMENTS AT TIMBERLAKE, LLC                   ","A","FLAL","           3600 CARLTON PLACE                        ","                                          ","BOCA RATON                  ","FL","33496     ","  ","01122005"
"P05000006266","A.M.A. CARING PROFESSIONALS, INC.               ","A","DOMP","           10855 SW 72ND STREET BAY 30               ","                                          ","MIAMI                       ","FL","33173     ","  ","01122005"
"M05000000186","MODERN TENNIS USA LLC                           ","A","FORL","           2500 EUCLID AVENUE                        ","                                          ","CHICAGO HEIGHTS             ","IL","60411     ","  ","01132005"
"L05000003666","NBT INDUSTRIES, LLC                             ","A","FLAL","           401 COMMERCIAL COURT                      ","SUITE A                                   ","VENICE                      ","FL","34292     ","US","01122005"
"L05000003676","KEITH V. LYNN, L.L.C.                           ","A","FLAL","           1925 ALAMEDA DRIVE                        ","                                          ","DELTONA                     ","FL","32738     ","US","01122005"
"P05000006276","MONGO HOSE CO, INC.                             ","A","DOMP","           11281 SHEFFIELD ROAD                      ","                                          ","SPRINGHILL                  ","FL","34608     ","  ","01122005"
"L05000003686","CREATIVE HEALTHCARE SPECIALISTS, LLC            ","A","FLAL","           5732 VIA DE LA PLATA CIRCLE               ","                                          ","DELRAY BEACH                ","FL","33484     ","US","01122005"
"L05000003696","BREEZIE SERVICES, LLC                           ","A","FLAL","           2945 NW 56TH AVENUE,                      ","# B                                       ","LAUDERHILL                  ","FL","33313     ","US","01102005"
"L05000003706","REAL PROPERTY PARTNERS, LLC                     ","A","FLAL","           1311 BEDFORD DRIVE                        ","                                          ","MELBOURNE                   ","FL","32940     ","US","01122005"
"P05000006286","PIACERE MIO, CORP.                              ","A","DOMP","           3120 COLLINS AVE., STE. 406               ","                                          ","MIAMI BEACH                 ","FL","33139     ","  ","01122005"
"L05000003716","EHH INVESTMENTS LTD. CO.                        ","A","FLAL","           6940 NW 69 STREET                         ","                                          ","MIAMI                       ","FL","33126     ","  ","01122005"
"L05000003726","ITSNOTYOURBUISNESS LLC                          ","A","FLAL","           3340 LAKE PADGETT DR                      ","                                          ","LAND O LAKES                ","FL","34639     ","  ","01122005"
"L05000003736","MRH ENTERPRISES, LLC                            ","A","FLAL","           3018 GOLDEN EAGLE DRIVE                   ","                                          ","TALLAHASSEE                 ","FL","32312     ","  ","01102005"
"L05000003746","LEND-A-HAND MORTGAGE, LLC                       ","A","FLAL","           405 E. HIGHLAND ST.                       ","                                          ","ALTAMONTE SPRINGS           ","FL","32701     ","  ","01102005"
"L05000003756","MAD TENNIS ACADEMY, LLC                         ","A","FLAL","           12630 EQUESTRIAN CIRCLE                   ","1805                                      ","FT MYERS                    ","FL","33907     ","  ","01132005"
"P05000006296","NOVAIS PAINTING SERVICES, INC                   ","A","DOMP","           7315 AUTUMNVALE DR                        ","                                          ","ORLANDO                     ","FL","32822     ","  ","01122005"
"L05000003776","JACKSON LAWN CARE, LLC                          ","A","FLAL","           P.O. BOX 62                               ","                                          ","COTTONDALE                  ","FL","32431-0062","US","01072005"
"L05000003816","INDEPENDENT NETWORKS, LLC                       ","A","FLAL","           10120 STANTON COURT                       ","                                          ","ORLANDO                     ","FL","32836     ","  ","01122005"
"P05000006306","SUNRISE BEACH INVESTMENTS, INC.                 ","A","DOMP","           2100 PONCE DE LEON BLVD STE 600           ","                                          ","CORAL GABLES                ","FL","33134     ","  ","01122005"
"L05000003826","JVN REAL ESTATE LLC                             ","A","FLAL","           PO BOX 275                                ","                                          ","KEY LARGO                   ","FL","33037     ","  ","01172005"
"L05000003836","DNS ENTERPRISES LLC                             ","A","FLAL","           4549 SANDPINE LANE                        ","                                          ","SARASOTA                    ","FL","34241     ","  ","01122005"
"L05000003846","PCM VENTURES, LLC                               ","A","FLAL","           2837 1ST AVENUE N.                        ","                                          ","ST. PETERSBURG              ","FL","33713     ","US","01112005"
"L05000003856","JUST RIGGING ENTERPRISES, LLC                   ","A","FLAL","           214 KELLY CIRCLE                          ","                                          ","SANFORD                     ","FL","32773-7344","US","01112005"
"L05000003766","LYNLLOYD PROPERTIES, LLC                        ","A","FLAL","           POST OFFICE BOX 611428                    ","                                          ","ROSEMARY BEACH              ","FL","32413     ","  ","01122005"
"L05000003786","TAS LLC                                         ","A","FLAL","           5517 SW 69TH TERRACE                      ","                                          ","GAINESVILLE                 ","FL","32608     ","US","01122005"
"L05000003796","GARDELLA GLASS CO. ,LLC                         ","A","FLAL","           15609 SW 62TERRACE                        ","                                          ","MIAMI                       ","FL","33193     ","US","01122005"
"L05000003806","PC ALAN NASH, LLC                               ","A","FLAL","           1777 REISTERSTOWN ROAD                    ","SUITE 135 EAST                            ","BALTIMORE                   ","MD","21208-1318","US","01122005"
"L05000003866","HIS & HERS BARBER STYLING, LLC                  ","A","FLAL","           1535 S. PARSONS AVENUE                    ","                                          ","SEFFNER                     ","FL","33584     ","  ","01132005"
"L05000003876","COMMERCE NATIONAL REALTY, LLC                   ","A","FLAL","           8210 LAKEWOOD RANCH BLVD                  ","                                          ","BRADENTON                   ","FL","34202     ","US","01132005"
"P05000006316","MAMBURU WELDER, INC.                            ","A","DOMP","           8420 HARDING AVENUE # 3                   ","                                          ","MIAMI BEACH                 ","FL","33141     ","  ","01122005"
"N05000000396","GULF SOUNDS ON TREASURE ISLAND CONDOMINIUM ASSOC","A","DOMN","P          8640 SEMINOLE BLVD                        ","                                          ","SEMINOLE                    ","FL","33772     ","  ","01122005"
"P05000006326","PRIME TIME BROADBAND, INC.                      ","A","DOMP","           10400 EASTON PLACE - STE 450              ","                                          ","FAIRFAX                     ","VA","22030     ","  ","01122005"
"L05000003886","J2G2, LLC                                       ","A","FLAL","           PO BOX 420415                             ","                                          ","SUMMERLAND KEY              ","FL","33042     ","  ","01132005"
"P05000006336","NORTH RIVER BODY THERAPIES, INC                 ","A","DOMP","           909 25TH DR E                             ","                                          ","ELLENTON                    ","FL","34222     ","  ","01122005"
"L05000003896","DAPAK, LLC                                      ","A","FLAL","           201 N. FRANKLIN STREET STE 2000           ","                                          ","TAMPA                       ","FL","33602     ","  ","01122005"
"P05000006346","ATTITUDE OF TALLAHASSEE, INC                    ","A","DOMP","           624 W. TENNESSEE STREET                   ","                                          ","TALLAHASSEE                 ","FL","32304     ","US","01122005"
"L05000003906","SMITH2, LLC                                     ","A","FLAL","           8447 FLAGSTONE DRIVE                      ","                                          ","TAMPA                       ","FL","33615     ","  ","01122005"
"P05000006356","ALLEN DAVIS INC.                                ","A","DOMP","           4041 S. WATERBRIDGE CR.                   ","                                          ","PORT ORANGE                 ","FL","32129     ","  ","01122005"
"L05000003916","WIN THE CROWN, LLC                              ","A","FLAL","           454 HIGHBROOKE BLVD.                      ","                                          ","OCOEE                       ","FL","34761     ","  ","01122005"
"P05000006366","VENVEST BALLARD, INC.                           ","A","DOMP","           2 N. TAMIAMI TRAIL SUITE 806              ","                                          ","SARASOTA                    ","FL","34236     ","  ","01122005"
"P05000006376","THE STATE THEATRE, INC.                         ","A","DOMP","           220 1ST AVENUE NORTH                      ","                                          ","ST. PETERSBURG              ","FL","33710     ","  ","02012005"
"N05000000406","JUST FOR TODAY GROUP OF N.A CORP                ","A","DOMN","P          107 W 27TH ST                             ","                                          ","SANFORD                     ","FL","32771     ","  ","01132005"
"P05000006386","WORLD MAN, INC.                                 ","A","DOMP","           830-13 A1A NORTH                          ","#403                                      ","PONTE VEDRA BEACH           ","FL","32082     ","US","01122005"
"L05000003926","DEERFIELD OP LLC                                ","A","FLAL","           1645 SE 3RD COURT SUITE 200               ","                                          ","DEERFIELD BEACH             ","FL","33441     ","  ","01122005"
"P05000006396","KATERINA SELLIS, P.A.                           ","A","DOMP","           405 SOUTHWIND DR                          ","2                                         ","NORTH PALM BEACH            ","FL","33408     ","US","01122005"
"P05000006406","THE STREET CORPORATION                          ","A","DOMP","           243 W. PARK AVENUE                        ","SUITE 201                                 ","WINTER PARK                 ","FL","32789     ","  ","01122005"
"L05000003936","GGMH KORT, LLC                                  ","A","FLAL","           20920 ANDIRON PLACE                       ","                                          ","ESTERO                      ","FL","33928     ","  ","01122005"
"P05000006426","DANCER ONLY, INC.                               ","A","DOMP","           10556 SW 8 ST.                            ","                                          ","MIAMI                       ","FL","33174     ","US","01122005"
"P05000006436","SADLER LAWN CARE SERVICE, INC.                  ","A","DOMP","           1006 CONCORD BAINBRIDGE ROAD              ","                                          ","HAVANA                      ","FL","32333     ","  ","01122005"
"L05000003946","ARCA GROUP, LLC                                 ","A","FLAL","           201 CRANDON BOULEVARD, UNIT 166           ","                                          ","KEY BISCAYNE                ","FL","33149     ","  ","01122005"
"P05000006446","PROFESSIONAL PARTNERS PORTFOLIO MANAGEMENT, INC ","A","DOMP","           7261 BEE RIDGE RD                         ","                                          ","SARASOTA                    ","FL","34241     ","  ","01102005"
"L05000003956","ABUD INVESTMENTS, LLC                           ","A","FLAL","           7503 WEST 34 LANE                         ","                                          ","HIALEAH                     ","FL","33012     ","  ","01122005"
